ISRC,Track,Artist,Release Date,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Explicit Track
US23A1567556,Ngozi,Crayon,2023-07-21,25.8,48581084.0,11373.0,7780743.0,65.0,35448614.0,206819.0,549399.0,23105995.0,270727164.0,65962506.0,0
QZTPX2322912,i am not who i was,Chance Peï¿½,2023-09-21,25.8,188215390.0,24322.0,21529351.0,,3624497.0,,6448.0,2220665.0,21944041.0,29364635.0,0
HKC371724447,Single Again,Harmonize,2023-02-19,25.8,,3.0,4.0,,31741874.0,229907.0,1904084.0,16348061.0,230507109.0,,0
USQX91901092,July,Noah Cyrus,2019-07-31,25.8,977870118.0,115565.0,34759006.0,80.0,122949402.0,1540598.0,177051.0,97555124.0,348624319.0,4872508.0,0
USSD11700143,Perro Fiel (feat. Nicky Jam),Shakira,2017-05-26,25.8,433482670.0,36243.0,15506067.0,62.0,1080335262.0,3910533.0,389080.0,26721389.0,415634670.0,162147951.0,0
USDXS2200425,Andamos Mejor,Los Gemelos De Sinaloa,2022-01-24,25.8,209092342.0,22379.0,7376777.0,63.0,265900557.0,1262410.0,246700.0,11562330.0,200533647.0,186.0,0
GBHMU1500070,Drag Me Down,One Direction,2015-07-31,25.8,1125333823.0,110189.0,62083784.0,76.0,1124359897.0,10115690.0,139963.0,23957571.0,175883717.0,548604090.0,0
UYB282208022,Tu Turrito,Rei,2022-05-04,25.8,187818818.0,26770.0,6270168.0,57.0,291692983.0,1352658.0,154200.0,30899907.0,365176711.0,757784.0,0
USRV82300987,greedy,Tate McRae,2023-09-14,25.8,1256101755.0,,,,,,,,,,1
RUA1D2242027,ýýýý ýýýýýýýýýý,ANNA ASTI,2022-06-03,25.8,21081306.0,7633.0,496465.0,51.0,375871120.0,962835.0,31931.0,3332788.0,74908911.0,27887420.0,0
QMJMT2002693,Meet Me At Our Spot,THE ANXIETY,2020-03-13,25.8,609716786.0,136864.0,31328182.0,69.0,280056.0,4102.0,182019.0,153184031.0,1195714328.0,,1
USUM72307453,Get Off The Wall,Philly Goats,2023-06-02,25.8,8470479.0,2776.0,1823591.0,43.0,8291412.0,112395.0,1400151.0,60596180.0,503891783.0,,1
USUM72122321,It'll Be Okay,Shawn Mendes,2021-12-01,25.8,344658498.0,61117.0,28999986.0,65.0,114495950.0,2357556.0,130670.0,165436212.0,1514925086.0,1423088796.0,0
ES5152101308,"Cayï¿½ï¿½ La Noche (feat. Cruz Cafunï¿½ï¿½, Abhir Hathi, Bejo, EL IMA)",La Pantera,2022-01-14,25.8,283228006.0,63076.0,8936948.0,62.0,169044728.0,998010.0,147165.0,84459330.0,906688195.0,237830514.0,1
USAT21101071,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,2011-01-01,25.8,1318596835.0,240081.0,51289471.0,74.0,1141964928.0,11343690.0,409892.0,126261133.0,1056131649.0,1178523905.0,0
USUM72404634,Number 2,Lil Tecca,2024-05-03,25.8,20742763.0,3204.0,22484728.0,,,,,,,,1
USWB11402508,Tuesday (feat. Drake),ILOVEMAKONNEN,2014-09-01,25.8,242892279.0,50948.0,9808482.0,56.0,11099856.0,107229.0,66764.0,15206207.0,106882417.0,75417.0,1
USUM71814876,Killshot,Eminem,2018-09-19,25.8,415971193.0,67750.0,12353206.0,66.0,596108481.0,7991689.0,22969.0,10336311.0,119866465.0,24772235.0,1
BRRGE2300377,Cartï¿½ï¿½o B,MC Caverinha,2023-05-11,25.8,143421339.0,23431.0,7023908.0,63.0,108239669.0,1037417.0,40500.0,12310702.0,125638371.0,5015995.0,0
INY092200047,Jai Jai Shivshankar (The Unwind Mix),Benny Dayal,2022-05-07,25.7,6355.0,1.0,12.0,,490930106.0,2737821.0,,,,1252385.0,0
USUG12400657,Fuck Niggaz,YoungBoy Never Broke Again,2024-02-06,25.7,11393565.0,3743.0,3570364.0,,8173541.0,207558.0,,,,1879137711.0,1
USWB11508706,Drama (feat. Drake),Roy Woods,2015-07-31,25.7,497826683.0,86867.0,18364841.0,64.0,83526342.0,699022.0,100693.0,22169211.0,178226220.0,448347.0,1
ARGT32100004,Entre Nosotros,Tiago PZK,2021-07-08,25.7,472107491.0,65462.0,8388402.0,63.0,221630313.0,1721936.0,121905.0,37557078.0,295962547.0,,0
USUM71813334,Lucky You (feat. Joyner Lucas),Eminem,2018-08-31,25.7,709560621.0,98164.0,26325717.0,68.0,478624672.0,5771617.0,3776.0,1994779.0,19887287.0,5774727.0,1
FRPZ92346900,Casanova,Soolking,2023-12-07,25.7,68705759.0,12259.0,10918400.0,73.0,31447677.0,196411.0,,1130.0,111700.0,69933889.0,0
UYB282301044,Fruto,Bizarrap,2023-10-03,25.7,188131570.0,21455.0,9973821.0,,23791636.0,267266.0,3639.0,867907.0,13208632.0,1485906.0,0
USUYG1433884,Bandana,Fireboy DML,2022-07-13,25.7,118971684.0,31855.0,4511954.0,63.0,14545093.0,88499.0,1215978.0,15330860.0,169166011.0,,1
GBK3W2202093,the perfect pair,beabadoobee,2022-07-15,25.7,230129740.0,56091.0,10688364.0,72.0,34590747.0,614842.0,93552.0,53961135.0,369833975.0,4625790.0,0
QZRD92201643,F.N.F. (Let's Go),Hitkidd,2022-05-03,25.7,68460285.0,16340.0,2772856.0,54.0,107349472.0,1053855.0,75908.0,44299693.0,301331608.0,475299208.0,1
SGB502232845,Falling Angel,HCTM,2022-08-13,25.7,72997.0,79.0,42003.0,14.0,32345.0,813.0,2800259.0,54293951.0,1159454840.0,,0
US4HB1900086,Sofia,Clairo,2019-07-26,25.7,728920951.0,143829.0,36926488.0,74.0,168855750.0,2336018.0,107125.0,55770176.0,313505897.0,72209.0,0
USAT22306163,Speed Drive (From Barbie The Album),Charli xcx,2023-06-29,25.7,222975612.0,22763.0,17412929.0,67.0,22571591.0,343660.0,163194.0,71994032.0,770931522.0,13940.0,0
USRC12202650,A N X I E T Y (feat. Doechii),Sleepy Hallow,2023-09-15,25.7,63607535.0,28203.0,6565433.0,,7769494.0,107161.0,7102.0,2436874.0,21062791.0,,1
USQX91902499,Forever,Labrinth,2019-10-04,25.7,321892912.0,74664.0,17317980.0,62.0,71926168.0,1129180.0,3600000.0,905260724.0,11338513351.0,2223763.0,0
USWB12401318,SLUT ME OUT 2,NLE Choppa,2024-04-12,25.7,21488710.0,2617.0,7228064.0,72.0,,,,329169.0,2503565.0,,1
SGB502283597,He Ya Pyar Sajena,TOADI,2022-09-30,25.7,3574.0,3.0,20.0,1.0,,,2605592.0,7545187.0,312937612.0,,0
USUM72208981,Silent Hill,Kendrick Lamar,2022-05-13,25.7,151507054.0,63279.0,7054692.0,63.0,46312741.0,658950.0,4105.0,2019515.0,19198685.0,299341436.0,1
QM3DF2224166,The Autotrem 1.0,DJ RICK 013,2023-06-08,25.7,45821951.0,10088.0,13570884.0,63.0,30710090.0,461516.0,924639.0,47616112.0,637314253.0,,0
USUYG1142409,Revenge,XXXTENTACION,2017-05-18,25.6,1356969354.0,13248.0,2447818.0,53.0,74514608.0,1012321.0,,,,212.0,1
USA2P2230221,Attention,NewJeans,2022-08-01,25.6,384965888.0,32389.0,10240290.0,72.0,174618135.0,3601820.0,107394.0,93982619.0,745435770.0,193192586.0,0
KRA492400665,Spring Snow,10CM,2024-05-14,25.6,18800716.0,1180.0,12952009.0,73.0,7398997.0,168846.0,,,,,0
ZA56E2416068,Tshwala Bam (feat. S.N.E) - Remix,TitoM,2024-05-12,25.6,13092462.0,1818.0,13699750.0,75.0,,,,,,,0
BRTS22300004,Halls na Lï¿½ï¿½,Kadu Martins,2023-03-24,25.6,150516046.0,13034.0,10626005.0,63.0,146315225.0,673901.0,288400.0,23319532.0,269119367.0,225214.0,0
GBAHS2200261,21 Reasons (feat. Ella Henderson),Nathan Dawe,2022-04-29,25.6,305830522.0,49204.0,75701853.0,70.0,33342986.0,195870.0,9907.0,3779521.0,88167309.0,2477288175.0,0
QZHNB2325204,Yeshua (dance cruise),Dj Bentoa,2023-04-22,25.6,4546579.0,2741.0,77751.0,3.0,2359297.0,31587.0,1500000.0,12810334.0,242636617.0,,0
INS182400465,Zaalim,Badshah,2024-02-24,25.6,7682285.0,243.0,651177.0,,63874916.0,507287.0,,,,308909728.0,0
GBMW42301521,Aa,Roach Killa,2023-09-28,25.6,22552299.0,1850.0,2721792.0,,136381379.0,1340784.0,,,,946681826.0,0
USUM72001732,Rojo,J Balvin,2020-02-27,25.6,606603985.0,69772.0,18110265.0,68.0,411037239.0,3771065.0,220606.0,11033545.0,118448922.0,44214850.0,0
USUM72018522,Wonder,Shawn Mendes,2020-10-02,25.6,595220757.0,70162.0,30030265.0,63.0,147218521.0,3004385.0,240319.0,98444287.0,783096025.0,37319723.0,0
GBMJG2304014,Search Bar,NANI,2023-03-17,25.6,6610.0,15.0,122.0,,291003266.0,1151687.0,,,,34.0,0
USUM72311229,Muï¿½ï¿½ekita (with El Alfa & JT from City Gi,Kali Uchis,2023-08-04,25.6,96105220.0,17341.0,10481728.0,60.0,40245884.0,594327.0,253268.0,62889421.0,531122265.0,82583.0,1
GB55H1100002,Midnight City,M83,2011-01-01,25.6,1081517243.0,260318.0,54789811.0,72.0,82397805.0,1125466.0,198377.0,93354945.0,1010922723.0,1793433.0,0
US6XF1800183,Better Together,Luke Combs,2019-11-08,25.6,356603747.0,49050.0,9648670.0,69.0,177522757.0,963031.0,230846.0,40924132.0,290236180.0,241022862.0,0
QM9WM2100010,Sal y Perrea,Sech,2021-04-15,25.6,266525796.0,49242.0,13991180.0,57.0,195376978.0,1221210.0,1345600.0,137030763.0,1268200579.0,8141977.0,0
USAT22311000,IDGAF (feat. Chris Brown and Mariah the Scientist),Tee Grizzley,2023-11-02,25.6,20520983.0,65.0,29213.0,,,,,,,,0
GBARL2202513,drunk text,Henry Moodie,2023-01-27,25.6,238841927.0,21346.0,34578100.0,81.0,116840454.0,948904.0,20779.0,4155809.0,75170850.0,472723306.0,0
USUG12305258,UNA NOCHE EN MEDELLï¿½ï¿½N - R,KAROL G,2023-08-10,25.6,192439879.0,16960.0,28438488.0,73.0,53961405.0,347263.0,84218.0,8041478.0,134541936.0,,1
MXUM71501907,Ginza,J Balvin,2015-06-23,25.6,521328627.0,64734.0,21473531.0,70.0,1067816466.0,5198462.0,33185.0,18603137.0,122727381.0,257780993.0,0
INS7A2268218,Hari Hari Odhani,Pawan Singh,2022-11-04,25.6,35308201.0,954.0,297281.0,58.0,344702201.0,2125668.0,3992.0,67043.0,825399.0,,0
QMBZ92185047,AM Remix,Nio Garcia,2021-06-24,25.6,571325612.0,91249.0,39134041.0,66.0,71477120.0,340270.0,50.0,995.0,20390.0,,1
BRWNV2100001,Baby Me Atende,Matheus Fernandes,2021-02-26,25.6,258464933.0,26029.0,9231717.0,50.0,544475392.0,2878528.0,140939.0,9191410.0,150293932.0,243981722.0,0
INT501947392,Hello Koun,Ritesh Pandey,2019-12-09,25.6,4078322.0,178.0,28394.0,18.0,987792547.0,3856264.0,38386.0,947262.0,10568686.0,23808458.0,0
QMFMF1907946,La Jeepeta,Nio Garcia,2020-01-02,25.6,80772450.0,17494.0,2936226.0,45.0,863475923.0,3921294.0,10800.0,3668888.0,24174846.0,15003867.0,1
USCM51500300,Jumpman,Drake,2015-09-20,25.5,820380309.0,115960.0,29602345.0,64.0,148373482.0,954330.0,1239950.0,5335752.0,33118908.0,1390247.0,1
GBUM72310164,Creatures in Heaven,Glass Animals,2024-04-03,25.5,18564601.0,3063.0,11762071.0,,1512853.0,39971.0,,,,17203895.0,0
QZTLA2301933,die,lucidbeatz,2023-03-03,25.5,28779088.0,5564.0,1998350.0,61.0,2872410.0,63751.0,1711764.0,155337385.0,1580363321.0,,0
USAT22102236,Late At Night,Roddy Ricch,2021-06-04,25.5,257661585.0,97161.0,10116206.0,56.0,23225337.0,276490.0,48458.0,21485493.0,187075625.0,668848.0,1
USUG12306673,Blank Space (Taylor's Version),Taylor Swift,2023-10-26,25.5,177731392.0,12908.0,25416651.0,,15781241.0,283039.0,22100.0,1905153.0,20466555.0,,0
USQX92004785,Dancing in My Room,347aidan,2020-10-26,25.5,335188091.0,86549.0,11975787.0,61.0,122687107.0,2529521.0,1154302.0,413677323.0,3434097182.0,1051743.0,1
USAT21104103,Wild Ones (feat. Sia),Flo Rida,2011-01-01,25.5,886640358.0,144242.0,105513240.0,76.0,692934603.0,2793210.0,12066.0,6695657.0,42235895.0,144148651.0,0
USSM11905215,Heartless (feat. Morgan Wallen),Diplo,2019-08-16,25.5,548333714.0,58410.0,13060330.0,77.0,191331224.0,1256178.0,91540.0,32004747.0,256819834.0,2267674.0,1
US5TA2300075,CAKE,ITZY,2023-07-31,25.5,73213687.0,7423.0,2784630.0,62.0,132379481.0,1601412.0,66945.0,57624378.0,348717938.0,58113305.0,0
USAR12100239,I AM WOMAN,Emmy Meli,2021-11-19,25.5,257984057.0,57742.0,17194990.0,62.0,23407759.0,341367.0,952346.0,229098695.0,2037905390.0,1964603664.0,1
QMFME2364198,THUNDER Y LIGHTNING,Bad Bunny,2023-10-13,25.5,96595281.0,22799.0,6473640.0,,23983245.0,280298.0,,,,,1
USWB12200423,Evergreen (You Didnï¿½ï¿½ï¿½t Deserve Me A,Omar Apollo,2022-04-08,25.5,331332225.0,63568.0,40680913.0,71.0,48857418.0,519822.0,231208.0,151059649.0,1181420700.0,128639662.0,0
GBUM71705474,Personal,HRVY,2017-11-30,25.5,314089265.0,33163.0,7584060.0,58.0,355189118.0,4288854.0,5531271.0,130863210.0,940593293.0,11901853.0,0
GBAHS2201155,Lionheart (Fearless),Joel Corry,2022-10-21,25.5,110545738.0,19914.0,24272196.0,62.0,23040928.0,130379.0,1731.0,355693.0,6584480.0,87589134.0,0
USHM91642610,Nevermind,Dennis Lloyd,2016-12-05,25.5,968235402.0,159175.0,41317887.0,72.0,180977641.0,1207787.0,131.0,341500.0,5826772.0,20333193.0,0
USUM72318690,Needle (feat. Drake),Nicki Minaj,2023-12-08,25.5,70351205.0,16234.0,8057395.0,,5380786.0,100456.0,,180200.0,1100000.0,277434171.0,1
TRADS2300163,Dale Don Dale,ElMusto,2024-05-17,25.5,14289955.0,745.0,4805106.0,71.0,10933199.0,73479.0,,,,,0
USUG11700631,Slow Hands,Niall Horan,2017-05-04,25.5,946043494.0,75100.0,29425699.0,70.0,304206080.0,3528279.0,517581.0,15059403.0,93693477.0,16315478.0,0
USUG12300808,I Wrote The Book,Morgan Wallen,2023-01-31,25.5,140137839.0,23619.0,2972229.0,64.0,22406782.0,129416.0,19912.0,4142242.0,47494771.0,,0
USAT22205418,It's Plenty,Burna Boy,2022-07-01,25.4,134909945.0,52025.0,5536233.0,62.0,84020549.0,655144.0,186414.0,18776554.0,282521651.0,37145932.0,1
USSM12309176,sneaky,21 Savage,2024-01-12,25.4,54062895.0,14363.0,8542239.0,,8912416.0,129552.0,,,,,1
USUM71703095,Magnolia,Playboi Carti,2017-04-14,25.4,834795353.0,187620.0,29767336.0,73.0,282798008.0,3373020.0,39692.0,13117729.0,111426969.0,12788481.0,1
BCX5C2300009,Moletom,Luan Pereira,2023-06-29,25.4,139669652.0,9634.0,9093959.0,39.0,138602281.0,827735.0,,,,987706018.0,0
USUG12306689,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,2023-10-26,25.4,269790122.0,15686.0,16083942.0,,15244891.0,196230.0,,6869584.0,66176311.0,1052734147.0,0
USCA20802544,Hot N Cold,Katy Perry,2008-01-01,25.4,886077008.0,154757.0,77671100.0,69.0,1332106664.0,6819005.0,1577918.0,214177361.0,2238389974.0,1586859597.0,0
USSM12200615,Matilda,Harry Styles,2022-05-20,25.4,502585349.0,64618.0,37636137.0,72.0,50100652.0,768251.0,98069.0,68560234.0,395014106.0,1946706640.0,0
GBCEL1300370,Why'd You Only Call Me When You're High?,Arctic Monkeys,2013-01-01,25.4,1687828519.0,272010.0,71727595.0,80.0,527397003.0,5344645.0,8490.0,8308615.0,45596295.0,16319566.0,0
USUM71205367,Beauty And A Beat,Justin Bieber,2012-01-01,25.4,827079737.0,123017.0,55637959.0,74.0,1187480897.0,7482380.0,67246.0,56945911.0,401762489.0,268560558.0,0
USSM12003821,GIRL LIKE ME,Black Eyed Peas,2020-06-18,25.4,529297852.0,818.0,139276.0,29.0,791895421.0,5811346.0,,,,1758509489.0,0
INUM72300746,Khalasi | Coke Studio Bharat,Aditya Gadhvi,2023-07-05,25.4,45526343.0,6003.0,1405864.0,59.0,159627251.0,2001280.0,29800.0,1623490.0,34961102.0,,0
THSOH2206117,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý Feat.IIVY B,bonnadol,2022-07-15,25.4,9045662.0,2307.0,416469.0,39.0,,,2800000.0,137742080.0,1523347880.0,,0
PLUM72400116,Chyba ï¿½ï¿½e z T,MODELKI,2024-04-04,25.4,20661452.0,1206.0,2480648.0,69.0,30566261.0,214059.0,,,,,0
USSM11710323,Never Be the Same,Camila Cabello,2017-12-17,25.4,862685616.0,66559.0,20300133.0,71.0,508394938.0,5627488.0,178251.0,89611820.0,665573579.0,248165435.0,0
USUM71907349,If I Can't Have You,Shawn Mendes,2018-05-25,25.4,1015502663.0,82046.0,26967760.0,67.0,290850550.0,4987421.0,30575.0,20265254.0,102264948.0,312559844.0,0
USUM72017740,Chica Ideal,Sebastian Yatra,2020-10-16,25.4,494889776.0,54042.0,14455796.0,63.0,369062658.0,2399193.0,340064.0,36220539.0,308973919.0,9444521.0,0
USUG12002842,august,Taylor Swift,2020-07-24,25.3,1101296591.0,84267.0,76240482.0,79.0,143962401.0,1331866.0,640459.0,106537532.0,779402493.0,7241031.0,0
USUG12303674,Doomsday,Juice WRLD,2023-06-23,25.3,78001581.0,40820.0,8704480.0,60.0,,,,,,,1
GBARL2301617,Body Moving,Eliza Rose,2023-11-17,25.3,40047588.0,9525.0,44892824.0,,2471348.0,25676.0,,,,58903948.0,0
US5TA1900042,FANCY,TWICE,2019-04-22,25.3,475639302.0,35569.0,9534989.0,67.0,816491835.0,8286772.0,211996.0,68075809.0,423648556.0,62906856.0,0
USSM12305006,MODERN JAM,Travis Scott,2023-07-28,25.3,104724143.0,33500.0,4843707.0,65.0,19688739.0,200663.0,2553.0,1537450.0,99508915.0,,1
SEYOK1406001,I'm an Albatraoz,AronChupa,2011-11-20,25.3,568692309.0,122845.0,20445148.0,66.0,1631093608.0,13001577.0,322088.0,36083677.0,431870913.0,191669152.0,1
DGA0M2330144,Seya,SativaMusic,2022-12-02,25.3,159144858.0,35171.0,7779465.0,64.0,106347047.0,622153.0,68170.0,18218057.0,239495826.0,334769492.0,0
QZZ8B2348977,La Familia Dedo de Cuquï¿½,Cleo y Cuquï¿½ï¿½n - Familia Tele,2023-12-10,25.3,3560.0,,,,119311487.0,439743.0,,,,,0
USUG12101418,Maybach (feat. Future),42 Dugg,2021-05-21,25.3,75717094.0,34136.0,5124318.0,55.0,216661579.0,1234087.0,24023.0,4773399.0,50774936.0,61994241.0,1
USSM12005752,Epidemic,Polo G,2020-09-25,25.3,171728710.0,72794.0,6961853.0,56.0,121946777.0,1186806.0,13022.0,826564.0,8566421.0,35431228.0,1
KRD442300010,BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,2023-06-16,25.3,95981326.0,10042.0,3932343.0,66.0,143134654.0,1478912.0,42200.0,14351920.0,69044436.0,59307320.0,0
GBUM72307879,Liquor & Cigarettes (feat. ArrDee),Chase & Status,2023-09-15,25.3,44316864.0,24103.0,5837265.0,,10388436.0,105979.0,,,,11253019.0,0
USHR12347039,pa,TINI,2024-04-01,25.3,29604808.0,1636.0,6683447.0,72.0,28828792.0,677113.0,,,,8849214.0,0
USWB11900833,My Type,Saweetie,2019-03-29,25.3,390907316.0,59994.0,18611146.0,67.0,302144296.0,3625031.0,1064153.0,248584113.0,2849728835.0,40917999.0,1
UYB282384014,UNA BALA,Milo j,2023-11-29,25.2,94097213.0,9345.0,4283676.0,,56612055.0,670867.0,,,,1644399457.0,0
FR96X2441011,Ya Pedo Quiï¿½ï¿½n ,Grupo Frontera,2024-03-07,25.2,45905973.0,2184.0,4012784.0,,34714612.0,273830.0,,,,,0
INS181900027,"She Don't Know (From ""Blessed"")",Millind Gaba,2019-01-09,25.2,32433183.0,3830.0,877033.0,50.0,691599357.0,5063166.0,3139700.0,14220006.0,216883079.0,119641307.0,0
QMRSZ2101303,Take My Name,Parmalee,2021-07-09,25.2,120964748.0,18114.0,1669415.0,61.0,13919928.0,116035.0,76552.0,4369463.0,43546200.0,5849617.0,0
TCJPV2350416,Danza Kuduro - Cover,LOVE BGM JPN,2023-06-13,25.2,1648192461.0,,,,,,,,,,1
UYB282301037,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap,2023-06-21,25.2,170834610.0,35849.0,20377164.0,65.0,7206357.0,63881.0,,,,,1
USAT21101961,Good Feeling,Flo Rida,2011-01-01,25.2,662305046.0,156823.0,60269717.0,72.0,722325299.0,3784855.0,48906.0,12510801.0,139200114.0,168462555.0,0
BKFGT2400043,Amor Na Praia,NATTAN,2024-03-07,25.2,45545495.0,1965.0,21917356.0,74.0,40452826.0,252818.0,,,,134698737.0,0
USWB11301764,Cool Kids,Echosmith,2013-06-11,25.2,570026061.0,96205.0,24431944.0,66.0,264363262.0,2861659.0,7557400.0,939746125.0,9749942173.0,12609593.0,0
UKKP22400242,Too Rolling Stoned - 2024 Remaster,Robin Trower,2024-06-07,25.2,8820808.0,2.0,14442.0,,,,,,,,0
USSM11915307,GATTI,JACKBOYS,2019-12-27,25.2,415532384.0,143461.0,18462768.0,67.0,182358671.0,2007300.0,47600.0,15330245.0,130747276.0,3244559.0,1
FRX452016963,El Envidioso,Los Dos Carnales,2020-04-10,25.2,250593875.0,25906.0,6033212.0,65.0,565294922.0,2855175.0,171488.0,10070423.0,159172238.0,20804827.0,0
ITL771547756,Smells Like Teen Spirit,Nirvana,2015-09-16,25.2,87429.0,11.0,11244.0,,1932243086.0,14288920.0,,,,712186019.0,0
USAT22213513,AUTOMï¿½ï¿½,Maria Becerra,2022-09-08,25.2,204236514.0,25243.0,8322243.0,58.0,179427174.0,968498.0,171636.0,73100787.0,793805115.0,20772372.0,0
NGA3B2316001,Sability,Ayra Starr,2023-02-09,25.2,44122161.0,13796.0,2652844.0,57.0,54277243.0,469883.0,935300.0,43618684.0,600873369.0,38164052.0,0
INS182006593,Naach Meri Rani,Guru Randhawa,2020-10-20,25.1,77941531.0,7966.0,2976409.0,55.0,737123050.0,6472849.0,,,,233098421.0,0
USRC12204018,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,Durdenhauer,2022-11-18,25.1,99316941.0,58228.0,27538538.0,65.0,5711976.0,91362.0,33703.0,18769387.0,304670358.0,,1
USSM11505661,Antidote,Travis Scott,2015-07-28,25.1,693552475.0,148244.0,28799004.0,68.0,484191598.0,3735154.0,680593.0,15685738.0,100004969.0,203700286.0,1
JPW462364925,ýýýýýýýýý,tuki.,2023-09-29,25.1,69340146.0,4747.0,3839570.0,71.0,102713271.0,935435.0,44600.0,11152820.0,349668362.0,1113228730.0,0
USWB12207021,World Cup,IShowSpeed,2022-11-04,25.1,75577819.0,19796.0,1372880.0,55.0,143710823.0,3896344.0,373432.0,169444010.0,1901333753.0,1976125.0,0
USRC12301497,Summer Too Hot,Chris Brown,2023-06-23,25.1,41255598.0,13071.0,2941901.0,51.0,24244922.0,367061.0,516.0,129698.0,1570567.0,59292154.0,1
THSOH2301669,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý Feat. TNDTLE,NOAH,2023-03-15,25.1,2490145.0,953.0,112207.0,36.0,4438330.0,15474.0,1800000.0,23657798.0,272142273.0,,0
DEEC31810498,Aria,Argy,2023-09-22,25.1,40556347.0,22280.0,15460877.0,,2783520.0,55619.0,904.0,135868.0,3583492.0,,0
BKA7Y2400021,Lua,Ana Castela,2024-02-16,25.1,69417527.0,3193.0,34269889.0,66.0,43402536.0,358688.0,,,,555117271.0,0
MXUM71502002,Tu Falta De Querer,Mon Laferte,2015-08-21,25.1,522954525.0,53226.0,17790272.0,73.0,1362091486.0,5868422.0,26496.0,29095691.0,155253912.0,22394713.0,0
QMFMF2040663,Christmas Love,Jimin,2020-12-24,25.1,32018123.0,2140.0,2328009.0,57.0,50238131.0,2961509.0,5250.0,206774.0,815938.0,24442.0,0
USRC12303382,Never Lose Me (feat. Lil Yachty),Flo Milli,2023-12-01,25.1,45943524.0,11657.0,5242498.0,,42010424.0,494545.0,2149.0,122272.0,6760.0,1323890037.0,1
USRN11900133,Be Like That - feat. Swae Lee & Khalid,Kane Brown,2020-07-10,25.1,409441742.0,53950.0,16089036.0,63.0,147151901.0,1275444.0,109342.0,6519563.0,68851923.0,15185084.0,0
USUG12304093,all-american bitch,Olivia Rodrigo,2023-09-08,25.1,231346336.0,18615.0,7748445.0,,33144121.0,752778.0,15100.0,8034885.0,73409116.0,1841596548.0,1
QZWA32200112,"Soweto (with Don Toliver, Rema & Tempoe)",Victony,2023-03-21,25.1,127806442.0,39971.0,12569591.0,69.0,,,,,,,1
USAT22007323,Drankin N Smokin,Future,2020-11-13,25.1,300694036.0,111117.0,17871947.0,65.0,118481138.0,809622.0,37293.0,16396238.0,87063670.0,671531.0,1
USUM72208980,Count Me Out,Kendrick Lamar,2022-05-13,25.1,201021118.0,64247.0,6844165.0,72.0,88574109.0,1615761.0,7308.0,2928037.0,20521498.0,109458351.0,1
UYB282101020,"MHD: Bzrp Music Sessions, Vol. 44",Bizarrap,2021-09-15,25.1,27327435.0,12600.0,830646.0,41.0,2169188.0,16383.0,3638500.0,733503882.0,8474261749.0,,1
USSD12300585,Exclusive.mp3,Emilia,2023-11-03,25.1,107659341.0,8465.0,15005279.0,71.0,60343754.0,259680.0,78400.0,9000668.0,47619658.0,640321079.0,0
DEUM72203211,Pointless,Lewis Capaldi,2022-12-02,25.1,146341441.0,27011.0,7389277.0,63.0,21962893.0,244265.0,27380.0,38924116.0,358616039.0,35028103.0,0
GB28K1800284,Say My Name (feat. Bebe Rexha & J Balvin) - Corey James Remix,Bebe Rexha,2018-11-30,25.0,2447043.0,627.0,137880.0,18.0,1160920513.0,6813408.0,,,,1915346078.0,0
SE6XW2261728,Old Love,yuji,2022-08-19,25.0,262082601.0,29563.0,9809007.0,67.0,178440164.0,1191857.0,220503.0,78149876.0,663874319.0,54829311.0,0
GBCUW1900128,Rover (feat. DTG),S1mba,2019-11-15,25.0,384524938.0,109325.0,10618678.0,63.0,123438646.0,1195085.0,448555.0,28033803.0,290883332.0,1690617.0,1
USWL12300718,Me Enterï¿,Tiago PZK,2023-05-18,25.0,144493101.0,18536.0,13122139.0,65.0,109364201.0,460758.0,32956.0,4979403.0,58143056.0,389898.0,0
USSD12000175,La Tï¿½ï¿½,Farruko,2020-07-24,25.0,476699016.0,59108.0,16119167.0,56.0,371106551.0,2197396.0,326403.0,13434496.0,201544043.0,26714074.0,0
USAT21903003,fast,Sueco,2019-05-10,25.0,184246401.0,42246.0,4235755.0,53.0,26642994.0,675965.0,3552840.0,348757454.0,3451442440.0,169374.0,1
INS182303379,"Saari Duniya Jalaa Denge (From ""Animal"")",Jaani,2023-11-24,25.0,107595657.0,5279.0,6735000.0,,78226331.0,1081336.0,,,,72412762.0,0
USAT21703896,Truth Hurts,Lizzo,2016-03-09,25.0,990118320.0,103455.0,28421888.0,65.0,111217546.0,1477414.0,305622.0,81058543.0,548222747.0,2102443.0,1
USSD12300382,Calor,Nicky Jam,2023-08-31,25.0,53809529.0,11521.0,9370184.0,,44666270.0,223727.0,261334.0,19276246.0,327422042.0,62740132.0,0
